"Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat","bas_val","ext_xmin","ext_xmax","ext_ymin","ext_ymax","HRT_sec","T_AIR","HRT","Wind","basin_id"
1359954,NA,"Republic of Serbia","Europe","SWBD",1,0,0.42,2.82,1.22,1.89,0,3,4.5,0.125,175,139,3.28,35,19.794799,45.065949,1,19.7916959635425,19.8027625868065,45.0651388888888,45.073318142361,2.268e+09,10.4501285552979,2.268e+09,3.70255374908447,"danube"
1359971,NA,"Romania","Europe","GRanD",2,3867,0.97,6.13,1.76,4.8,4.8,2,4.9,9.705,5.7,212,5.78,1440.8,23.268435,45.057862,1,23.2676272962558,23.2874957956546,45.0571689549698,45.0771564274187,73872000,8.57011222839355,73872000,3.34527611732483,"danube"
1359992,NA,"Republic of Serbia","Europe","SWBD",1,0,0.32,4.03,2.03,1.19,0,3,3.8,0.07,196.7,106,2.51,20.8,20.025841,45.047509,1,20.020728096432,20.0291513019137,45.0431944444447,45.0591514756946,2549232000,10.4501285552979,2549232000,3.70255374908447,"danube"
1360000,NA,"Romania","Europe","SWBD",1,0,0.1,1.47,1.33,0.24,0,3,2.5,0.368,7.5,212,1.5,53,22.947312,45.045479,1,22.9441794162327,22.947804361979,45.0443055555558,45.0498383246531,97200000,8.57011222839355,97200000,3.34527611732483,"danube"
1360074,NA,"Republic of Serbia","Europe","SWBD",1,0,0.51,3.2,1.27,0.85,0,3,1.7,42.268,0.2,68,0.4,9832.1,20.462344,45.019581,1,20.462131991916,20.4707970513236,45.0145833333336,45.0255452473961,2592000,10.4501285552979,2592000,3.70255374908447,"danube"
1360090,NA,"Romania","Europe","SWBD",1,0,0.39,2.61,1.17,1.9,0,3,4.8,0.292,75.3,4,3.9,128.3,28.15781,45.012837,1,28.1547249348958,28.1647195095485,45.0070833333331,45.0150179036457,975888000,10.5195283889771,975888000,4.14860963821411,"danube"
1360169,NA,"Republic of Serbia","Europe","SWBD",1,0,0.12,1.55,1.28,0.17,0,3,1.5,0.425,4.8,80,0.49,139.6,21.277308,44.986986,1,21.275247124566,21.2808768717449,44.9840277777786,44.9893709182749,62208000,8.57011222839355,62208000,3.34527611732483,"danube"
1360196,NA,"Romania","Europe","SWBD",1,0,0.87,4.6,1.39,2.09,0,3,2.4,2.548,9.5,46,0.72,302.6,27.108736,44.979428,1,27.1005684407551,27.114302842882,44.9673611111111,44.9810982640584,123120000,10.5195283889771,123120000,4.14860963821411,"danube"
1360268,NA,"Romania","Europe","SWBD",1,0,0.2,1.68,1.07,0.59,0,3,3,0.122,56.3,33,1.82,20.8,27.354829,44.946569,1,27.3504977756078,27.3569599066841,44.9426388888889,44.9479297426012,729648000,10.5195283889771,729648000,4.14860963821411,"danube"
1360283,NA,"Bosnia and Herzegovina","Europe","SWBD",1,0,0.73,4.71,1.56,1.3,0,3,1.8,0.536,28.1,136,0.41,42.1,16.765776,44.94283,1,16.7646560329864,16.7803156195749,44.9348611111115,44.9439633941654,364176000,11.6805477142334,364176000,3.90180397033691,"danube"
1360316,NA,"Romania","Europe","SWBD",2,3870,0.28,4.83,2.6,15.8,15.8,2,57.5,3.287,55.6,224,16.67,466.8,22.452083,44.932794,1,22.4498532443579,22.4673497178821,44.9309722222231,44.9441588550152,720576000,8.57011222839355,720576000,3.34527611732483,"danube"
1360324,NA,"Croatia","Europe","SWBD",1,0,0.56,5.63,2.12,1.97,0,3,3.5,0.275,82.8,75,1.77,41.3,18.808149,44.929542,1,18.8077905273441,18.8275170898442,44.9273611111115,44.9433204862811,1073088000,10.4501285552979,1073088000,3.70255374908447,"danube"
1360336,NA,"Romania","Europe","SWBD",1,0,0.4,2.81,1.26,1.14,0,3,2.9,3.3,4,62,1.33,322.5,26.657292,44.926382,1,26.6483569335938,26.6590250651041,44.9206944444445,44.9280452219645,51840000,10.5195283889771,51840000,4.14860963821411,"danube"
1360345,NA,"Romania","Europe","SWBD",1,0,0.53,2.94,1.14,1.62,0,3,3.1,0.005,3747.8,163,1.37,0.9,23.160254,44.922649,1,23.1516978624134,23.1625227864585,44.9172300381139,44.9245827907994,48571488000,8.57011222839355,48571488000,3.34527611732483,"danube"
1360388,NA,"Romania","Europe","SWBD",1,0,0.11,1.64,1.39,0.23,0,3,2.1,4.643,0.6,61,0.99,456.9,26.661314,44.907643,1,26.657237548828,26.6626342773438,44.9065277777778,44.9120715755886,7776000,10.5195283889771,7776000,4.14860963821411,"danube"
1360393,NA,"Republic of Serbia","Europe","SWBD",1,0,0.95,6.78,1.96,1.79,0,3,1.9,44.135,0.5,69,0.42,10465.6,20.628337,44.906326,1,20.6219137912326,20.6332277425131,44.904861111112,44.9269366285545,6480000,10.4501285552979,6480000,3.70255374908447,"danube"
1360427,NA,"Republic of Serbia","Europe","SWBD",1,0,0.14,1.71,1.3,0.22,0,3,1.6,0.133,18.8,79,0.51,40.9,21.403822,44.894206,1,21.4027880859375,21.4104210069444,44.8920833333342,44.8960507286928,243648000,8.57011222839355,243648000,3.34527611732483,"danube"
1360433,NA,"Croatia","Europe","SWBD",1,0,0.55,6.49,2.48,4.27,0,3,7.8,1.56,31.7,539,9.58,59,15.606108,44.892519,1,15.6000655788847,15.6183804321291,44.8762500000004,44.8933732774527,410832000,11.5568475723267,410832000,3.72574830055237,"danube"
1360461,NA,"Republic of Serbia","Europe","SWBD",1,0,0.21,2,1.23,0.37,0,3,1.8,0.149,28.8,76,0.58,45.9,21.395419,44.88383,1,21.3943998209636,21.4030452473959,44.882361111112,44.8872118886321,373248000,8.57011222839355,373248000,3.34527611732483,"danube"
1360473,NA,"Republic of Serbia","Europe","SWBD",1,0,0.37,2.78,1.29,0.53,0,3,1.4,6.023,1,76,0.31,1443,21.38718,44.878331,1,21.3868606228298,21.3973368326824,44.874861111112,44.8816563330765,12960000,8.57011222839355,12960000,3.34527611732483,"danube"
1360488,NA,"Bosnia and Herzegovina","Europe","SWBD",1,0,0.54,3.95,1.51,1.05,0,3,1.9,2.769,4.4,132,0.53,253.3,17.719792,44.873733,1,17.7055164930559,17.7239114040804,44.8654166666671,44.8749921841096,57024000,11.6805477142334,57024000,3.90180397033691,"danube"
1360511,NA,"Croatia","Europe","SWBD",1,0,0.42,4.51,1.97,3.27,0,3,7.8,1.042,36.3,640,10.31,39.3,15.59769,44.868113,1,15.5957105509441,15.6030452134876,44.8529166666671,44.8702674441873,470448000,11.5568475723267,470448000,3.72574830055237,"danube"
1360521,NA,"Romania","Europe","SWBD",1,0,0.64,3.29,1.17,1.86,0,3,2.9,0.419,51.5,239,1.19,38.3,25.508693,44.862294,1,25.5000153605142,25.5105746459959,44.8606944444445,44.8716513061523,667440000,8.37485599517822,667440000,3.26424837112427,"danube"
1360555,NA,"Romania","Europe","SWBD",1,0,0.81,3.91,1.23,2.51,0,3,3.1,0.466,62.3,233,1.24,42.3,25.521639,44.852222,1,25.5087686835393,25.5227982923719,44.8470833333333,44.8592488267687,807408000,8.37485599517822,807408000,3.26424837112427,"danube"
1360569,NA,"Romania","Europe","SWBD",2,3874,0.71,6.34,2.11,4.5,4.5,2,6.3,26.109,2,262,0.97,3117.9,24.901999,44.846617,1,24.8832080078128,24.9039979383683,44.8437500000009,44.8655477396656,25920000,8.37485599517822,25920000,3.26424837112427,"danube"
1360570,NA,"Romania","Europe","SWBD",1,0,0.55,4.63,1.75,1.31,0,3,2.4,0.106,143.2,20,0.8,19.9,27.61545,44.844548,1,27.6038991970486,27.6164331054687,44.8420833333333,44.8495711093479,1855872000,10.5195283889771,1855872000,4.14860963821411,"danube"
1360592,NA,"Republic of Serbia","Europe","SWBD",1,0,0.37,4.53,2.1,1.53,0,3,4.2,0.411,43.1,82,2.9,129.7,21.024251,44.834756,1,21.0231752522788,21.0341563585069,44.8334722222231,44.8483616638192,558576000,10.4501285552979,558576000,3.70255374908447,"danube"
1360645,NA,"Bosnia and Herzegovina","Europe","SWBD",2,3876,0.62,4.55,1.63,9.5,9.5,2,15.4,0.758,145.1,165,7.69,65.9,17.635265,44.811938,1,17.6157858615455,17.6361976453997,44.8065277777782,44.8163785637754,1880496000,11.6805477142334,1880496000,3.90180397033691,"danube"
1360675,NA,"Romania","Europe","SWBD",1,0,0.14,1.86,1.41,0.2,0,3,1.5,0.724,3.2,206,0.46,63.3,25.561123,44.802751,1,25.5595907592772,25.5642546590167,44.8009722222222,44.8080427042643,41472000,8.37485599517822,41472000,3.26424837112427,"danube"
